id,name,latitude,longitude,x_utm,y_utm,category,rating,review,price_level,address,url,services,open_hours,hotspot_score,cluster_id,competitor_density_500m,competitor_density_1km,nearest_neighbor_dist_m,same_category_density_500m,dist_to_cluster_centroid_m,review_log,source_category,source_file,source_table
33315,Doppio Cafe Pink,-8.6839507,115.1666938,298289.0810332082,9039601.69246738,Cafe,4.4,687,0,"K Club, Jalan Raya Cebok, Kedisan, Tegallalang, Kecamatan Ubud, Kabupaten Gianyar, Bali 80561, Indonesia",https://www.google.com/maps/place/Doppio+Cafe+Pink/data=!4m7!3m6!1s0x2dd2470e16e7cc2d:0xd43c50789440a87a!8m2!3d-8.6839507!4d115.1666938!16s%2Fg%2F11h9h7y246!19sChIJLcznFg5H0i0ReqhAlHhQPNQ?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""07:30 - 17:30""}, {""day"": ""Tuesday"", ""hours"": ""07:30 - 17:30""}, {""day"": ""Wednesday"", ""hours"": ""07:30 - 17:30""}, {""day"": ""Thursday"", ""hours"": ""07:30 - 17:30""}]",3.180337261640146e-09,2.0,11,34,583.5496251894391,0,1916.2086531462298,6.5337888379333435,,,
33316,ACK CELUK,-8.6042367,115.2549891,307966.4282187898,9048464.245473946,Fast food restaurant,4.1,205,0,"97W3+8X5, Jl. Raya Celuk, Batubulan, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://www.google.com/maps/place/ACK+CELUK/data=!4m7!3m6!1s0x2dd23e4b82eba56f:0xa48d47a9e27f79bc!8m2!3d-8.6042367!4d115.2549891!16s%2Fg%2F11f4r20qsw!19sChIJb6Xrgks-0i0RvHl_4qlHjaQ?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""08:00 - 23:00""}, {""day"": ""Tuesday"", ""hours"": ""08:00 - 23:00""}, {""day"": ""Wednesday"", ""hours"": ""08:00 - 23:00""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 23:00""}, {""day"": ""Friday"", ""hours"": ""08:00 - 23:00""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 23:00""}, {""day"": ""Sunday"", ""hours"": ""08:00 - 23:00""}]",3.184914470830904e-09,6.0,15,27,132.8986838754947,1,176.9167380246064,5.327876168789581,,,
33317,Celuk Swing & Luwak Coffee,-8.5933333,115.2691667,309521.64332836954,9049677.283006333,Cafe,4.4,1038,0,"Jl. Jaga Raga No.40, Celuk, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia","https://www.google.com/maps/place/Celuk+Swing+%26+Luwak+Coffee/@-8.5933333,115.2691667,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd23e3b00385d6f:0x290c639e7787e8d9!8m2!3d-8.5933333!4d115.2691667!16s%2Fg%2F11c1p6__lj?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",,"[{""day"": ""Monday"", ""hours"": ""08:00 - 18:00""}, {""day"": ""Tuesday"", ""hours"": ""08:00 - 18:00""}, {""day"": ""Wednesday"", ""hours"": ""08:00 - 18:00""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 18:00""}, {""day"": ""Friday"", ""hours"": ""08:00 - 18:00""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 18:00""}, {""day"": ""Sunday"", ""hours"": ""08:00 - 18:00""}]",1.9885675065008988e-09,37.0,6,22,2465.0679725377704,0,501.18068027704885,6.946013991099227,,,
33318,Celuk Bali Silver Class,-8.6037243,115.256684,308152.7445651876,9048521.769008156,Jewelry designer,5.0,463,0,"400 meters east of the Barong Statue, Jl. Raya Celuk, Desa Celuk, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://www.google.com/maps/place/Celuk+Bali+Silver+Class/data=!4m7!3m6!1s0x2dd23f03b96b440b:0x5e57d3902b3b272d!8m2!3d-8.6037243!4d115.256684!16s%2Fg%2F11vbhq39r9!19sChIJC0RruQM_0i0RLSc7K5DTV14?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""09:00 - 17:00""}, {""day"": ""Tuesday"", ""hours"": ""09:00 - 17:00""}, {""day"": ""Wednesday"", ""hours"": ""09:00 - 17:00""}, {""day"": ""Thursday"", ""hours"": ""09:00 - 17:00""}, {""day"": ""Friday"", ""hours"": ""09:00 - 17:00""}, {""day"": ""Saturday"", ""hours"": ""09:00 - 17:00""}, {""day"": ""Sunday"", ""hours"": ""09:00 - 17:00""}]",3.201161223983276e-09,6.0,16,27,1640.195042162991,0,69.50077686370055,6.139884552226255,,,
33319,Uptodate Cafe & Eatery Ubud,-8.5233766,115.2771676,310367.76513994834,9057418.652961448,Bar,4.5,1444,0,"Jl. Raya Goa Gajah Jl. Teges Kanginan No.55, Peliatan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://www.google.com/maps/place/Uptodate+Cafe+%26+Eatery+Ubud/data=!4m7!3m6!1s0x2dd23d891bdfdafb:0xe36cb93f7913f68c!8m2!3d-8.5233766!4d115.2771676!16s%2Fg%2F11r4nvjjzl!19sChIJ-9rfG4k90i0RjPYTeT-5bOM?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""07:00 - 22:00""}, {""day"": ""Tuesday"", ""hours"": ""07:00 - 22:00""}, {""day"": ""Wednesday"", ""hours"": ""07:00 - 22:00""}, {""day"": ""Thursday"", ""hours"": ""07:00 - 22:00""}, {""day"": ""Friday"", ""hours"": ""07:00 - 22:00""}, {""day"": ""Saturday"", ""hours"": ""07:00 - 22:00""}, {""day"": ""Sunday"", ""hours"": ""07:00 - 22:00""}]",1.6800659146309599e-09,7.0,9,13,5502.090095864964,0,69.22185755815106,7.275864600546533,,,
33320,Bale Nikmat,-8.0751643,115.2084739,302580.4985362083,9106958.93641971,Seafood restaurant,4.9,15,0,"Bukti, Kubutambahan, Buleleng Regency, Bali 81172, Indonesia",https://www.google.com/maps/place/Bale+Nikmat/data=!4m7!3m6!1s0x2dd19500645642cd:0x24ea4f48c79de2af!8m2!3d-8.0751643!4d115.2084739!16s%2Fg%2F11v_4cv201!19sChIJzUJWZACV0S0Rr-Kdx0hP6iQ?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""07:00 - 20:00""}, {""day"": ""Tuesday"", ""hours"": ""07:00 - 20:00""}, {""day"": ""Wednesday"", ""hours"": ""07:00 - 20:00""}, {""day"": ""Thursday"", ""hours"": ""07:00 - 20:00""}, {""day"": ""Friday"", ""hours"": ""07:00 - 20:00""}, {""day"": ""Saturday"", ""hours"": ""07:00 - 20:00""}, {""day"": ""Sunday"", ""hours"": ""07:00 - 20:00""}]",5.586580481800413e-10,-1.0,2,4,4576.54229664078,0,1000.0,2.772588722239781,,,
33321,Warung Makan Pesanggrahan,-8.0850862,115.2487809,307028.2489879264,9105880.856964298,Seafood restaurant,4.5,146,0,"W67X+XG6, Jalan Raya Air Sanih Tejakula, Bukti, Kec. Kubutambahan, Bali 81172, Indonesia",https://www.google.com/maps/place/Warung+Makan+Pesanggrahan/data=!4m7!3m6!1s0x2dd19362b6223cb1:0xa6e5408179939b82!8m2!3d-8.0850862!4d115.2487809!16s%2Fg%2F11f_35g7_d!19sChIJsTwitmKT0S0RgpuTeYFA5aY?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""10:00 - 20:00""}, {""day"": ""Tuesday"", ""hours"": ""10:00 - 20:00""}, {""day"": ""Wednesday"", ""hours"": ""10:00 - 20:00""}, {""day"": ""Thursday"", ""hours"": ""10:00 - 20:00""}, {""day"": ""Friday"", ""hours"": ""10:00 - 20:00""}, {""day"": ""Saturday"", ""hours"": ""10:00 - 20:00""}, {""day"": ""Sunday"", ""hours"": ""10:00 - 20:00""}]",1.6587433083899595e-10,-1.0,0,0,4576.54229664078,0,1000.0,4.990432586778736,,,
33322,Warung Putri Lesehan Ikan Bakar,-8.0746588,115.1880162,300325.16486838146,9107004.882585427,Ikan bakar restaurant,5.0,10,0,"W5GQ+46J, Jl. Raya Air Sanih, Kubutambahan, Kec. Kubutambahan, Kabupaten Buleleng, Bali 81171, Indonesia",https://www.google.com/maps/place/Warung+Putri+Lesehan+Ikan+Bakar/data=!4m7!3m6!1s0x2dd19734d61b2397:0x75517561c8f2ebd!8m2!3d-8.0746588!4d115.1880162!16s%2Fg%2F11g0h173m4!19sChIJlyMb1jSX0S0RvS6PHFYXVQc?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""11:00 - 21:00""}, {""day"": ""Tuesday"", ""hours"": ""11:00 - 21:00""}, {""day"": ""Wednesday"", ""hours"": ""11:00 - 21:00""}, {""day"": ""Thursday"", ""hours"": ""11:00 - 21:00""}, {""day"": ""Friday"", ""hours"": ""11:00 - 21:00""}, {""day"": ""Saturday"", ""hours"": ""11:00 - 21:00""}, {""day"": ""Sunday"", ""hours"": ""11:00 - 21:00""}]",3.341417209514607e-10,-1.0,1,2,5989.322139116752,0,1000.0,2.3978952727983707,,,
33323,Warung Babi Guling Widya,-8.0764222,115.1808058,299531.21427099244,9106806.301253432,Balinese restaurant,4.6,16,0,"W5FJ+C8M, Jl. Raya Air Sanih, Kubutambahan, Kec. Kubutambahan, Kabupaten Buleleng, Bali 81171, Indonesia",https://www.google.com/maps/place/Warung+Babi+Guling+Widya/data=!4m7!3m6!1s0x2dd1977b8e63b057:0x9a13e7de8d737b3f!8m2!3d-8.0764222!4d115.1808058!16s%2Fg%2F11g0h0t2qy!19sChIJV7BjjnuX0S0RP3tzjd7nE5o?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""07:00 - 21:00""}, {""day"": ""Tuesday"", ""hours"": ""07:00 - 21:00""}, {""day"": ""Wednesday"", ""hours"": ""07:00 - 21:00""}, {""day"": ""Thursday"", ""hours"": ""07:00 - 21:00""}, {""day"": ""Friday"", ""hours"": ""07:00 - 21:00""}, {""day"": ""Saturday"", ""hours"": ""07:00 - 21:00""}, {""day"": ""Sunday"", ""hours"": ""07:00 - 21:00""}]",3.724784272042257e-10,-1.0,0,3,4555.669104982788,0,1000.0,2.833213344056216,,,
33324,Star Pizza,-8.4390583,115.595701,345402.56234114745,9066884.967367481,Pizza restaurant,4.8,264,0,"Jl. Untung Surapati, Padang Kerta, Kec. Karangasem, Kabupaten Karangasem, Bali 80811, Indonesia","https://www.google.com/maps/place/Star+Pizza/@-8.4390583,115.595701,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd20640eb56352f:0x8fa0f381564bb638!8m2!3d-8.4390583!4d115.595701!16s%2Fg%2F11bz_zn3s5?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",,"[{""day"": ""Monday"", ""hours"": ""10:30 - 21:30""}, {""day"": ""Tuesday"", ""hours"": ""10:30 - 21:30""}, {""day"": ""Wednesday"", ""hours"": ""10:30 - 21:30""}, {""day"": ""Thursday"", ""hours"": ""10:30 - 21:30""}, {""day"": ""Friday"", ""hours"": ""10:30 - 21:30""}, {""day"": ""Saturday"", ""hours"": ""10:30 - 22:00""}, {""day"": ""Sunday"", ""hours"": ""10:30 - 21:30""}]",6.794876150627101e-10,-1.0,2,6,8354.485556317664,0,1000.0,5.579729825986222,,,
33325,Warung Sukun Bali,-8.4484531,115.6056883,346505.97421479813,9065849.980805662,Balinese restaurant,4.3,36,0,"Jl. Abang - Amlapura, Subagan, Kec. Karangasem, Kabupaten Karangasem, Bali 80811, Indonesia",https://www.google.com/maps/place/Warung+Sukun+Bali/data=!4m7!3m6!1s0x2dd20630f0bfb6cb:0xa3a54eae42317489!8m2!3d-8.4484531!4d115.6056883!16s%2Fg%2F11dxm4h6r_!19sChIJy7a_8DAG0i0RiXQxQq5OpaM?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""07:00 - 21:00""}, {""day"": ""Tuesday"", ""hours"": ""07:00 - 21:00""}, {""day"": ""Wednesday"", ""hours"": ""07:00 - 21:00""}, {""day"": ""Thursday"", ""hours"": ""07:00 - 21:00""}, {""day"": ""Friday"", ""hours"": ""07:00 - 21:00""}, {""day"": ""Saturday"", ""hours"": ""07:00 - 21:00""}, {""day"": ""Sunday"", ""hours"": ""07:00 - 21:00""}]",9.573857818207585e-10,-1.0,3,7,146.7123970976034,1,1000.0,3.6109179126442243,,,
33326,Kristina Kafetaria,-8.4420628,115.5913156,344920.8851183695,9066550.971286723,Asian restaurant,5.0,3,0,"Karangasem, Karangasem Regency, Bali 80811, Indonesia",https://www.google.com/maps/place/Kristina+Kafetaria/data=!4m7!3m6!1s0x2dd20780f378a8cd:0x38d51ef8f991aca8!8m2!3d-8.4420628!4d115.5913156!16s%2Fg%2F11smwsd8lr!19sChIJzah484AH0i0RqKyR-fge1Tg?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""00:00 - 23:59""}, {""day"": ""Tuesday"", ""hours"": ""00:00 - 23:59""}, {""day"": ""Wednesday"", ""hours"": ""00:00 - 23:59""}, {""day"": ""Thursday"", ""hours"": ""00:00 - 23:59""}, {""day"": ""Friday"", ""hours"": ""00:00 - 23:59""}, {""day"": ""Saturday"", ""hours"": ""00:00 - 23:59""}, {""day"": ""Sunday"", ""hours"": ""00:00 - 23:59""}]",9.028728265726671e-10,-1.0,2,9,6850.533870102514,0,1000.0,1.3862943611198906,,,
33327,Warung Batas Kota,-8.4691946,115.6140579,347435.6857191413,9063559.562952286,Restaurant,4.6,135,0,"Jl. Achmad Yani, Subagan, Kec. Karangasem, Kabupaten Karangasem, Bali 80811, Indonesia",https://www.google.com/maps/place/Warung+Batas+Kota/data=!4m7!3m6!1s0x2dd2097f6b1a728f:0x7e79775e36f0e92e!8m2!3d-8.4691946!4d115.6140579!16s%2Fg%2F11jpt0z5ps!19sChIJj3Iaa38J0i0RLunwNl53eX4?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""11:00 - 22:00""}, {""day"": ""Tuesday"", ""hours"": ""11:00 - 22:00""}, {""day"": ""Wednesday"", ""hours"": ""11:00 - 22:00""}, {""day"": ""Thursday"", ""hours"": ""11:00 - 22:00""}, {""day"": ""Friday"", ""hours"": ""11:00 - 22:00""}, {""day"": ""Saturday"", ""hours"": ""11:00 - 23:00""}, {""day"": ""Sunday"", ""hours"": ""11:00 - 22:00""}]",5.905951388271807e-10,-1.0,1,5,620.0857625283162,0,1000.0,4.912654885736052,,,
33328,Warung Sri,-8.4410763,115.6144709,347470.09900270926,9066669.192444755,Restaurant,5.0,3,0,"Jl. Letda Arti, Karangasem, Kec. Karangasem, Kabupaten Karangasem, Bali 80811, Indonesia","https://www.google.com/maps/place/Warung+Sri/@-8.4410763,115.6144709,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd2077ba0b0d925:0xc86d15b538e3463!8m2!3d-8.4410763!4d115.6144709!16s%2Fg%2F11gyyks8vf?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",,"[{""day"": ""Monday"", ""hours"": ""09:00 - 16:00""}, {""day"": ""Tuesday"", ""hours"": ""09:00 - 16:00""}, {""day"": ""Wednesday"", ""hours"": ""09:00 - 16:00""}, {""day"": ""Thursday"", ""hours"": ""09:00 - 16:00""}, {""day"": ""Friday"", ""hours"": ""09:00 - 16:00""}, {""day"": ""Saturday"", ""hours"": ""Closed""}, {""day"": ""Sunday"", ""hours"": ""Closed""}]",8.119450127980346e-10,-1.0,2,7,511.07542279426673,0,1000.0,1.3862943611198906,,,
33329,Petani's Warung and Catering,-8.4430001,115.5906557,344848.598399929,9066447.056456145,Restaurant,4.6,138,0,"Padang Kerta, Karangasem, Karangasem Regency, Bali 80811, Indonesia",https://www.google.com/maps/place/Petani%27s+Warung+and+Catering/data=!4m7!3m6!1s0x2dd2066aae675bb1:0xe935d3124fafe208!8m2!3d-8.4430001!4d115.5906557!16s%2Fg%2F11g6ngt7q8!19sChIJsVtnrmoG0i0RCOKvTxLTNek?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""11:00 - 21:00""}, {""day"": ""Tuesday"", ""hours"": ""11:00 - 21:00""}, {""day"": ""Wednesday"", ""hours"": ""11:00 - 21:00""}, {""day"": ""Thursday"", ""hours"": ""11:00 - 21:00""}, {""day"": ""Friday"", ""hours"": ""11:00 - 21:00""}, {""day"": ""Saturday"", ""hours"": ""11:00 - 21:00""}, {""day"": ""Sunday"", ""hours"": ""11:00 - 21:00""}]",9.678483986420542e-10,-1.0,2,9,739.3146154980867,0,1000.0,4.9344739331306915,,,
33330,LittleWarung,-8.5012869,115.6095606,346953.24076979974,9060008.850467637,Asian restaurant,5.0,1,0,"FJX5+CRH, Sengkidu, Manggis, Karangasem Regency, Bali, Indonesia",https://www.google.com/maps/place/LittleWarung/data=!4m7!3m6!1s0x2dd209004ced4411:0xc798f4a4af294d0f!8m2!3d-8.5012869!4d115.6095606!16s%2Fg%2F11y42q2g1y!19sChIJEUTtTAAJ0i0RD00pr6T0mMc?authuser=0&hl=en&rclk=1,,[],8.944258429718275e-10,-1.0,5,5,6850.533870102514,0,1000.0,0.6931471805599453,,,
33331,Lalapan Bali,-8.4570159,115.602802,346191.56770068384,9064901.919903092,Nasi restaurant,5.0,1,0,"Jl. Achmad Yani No.30, Subagan, Kec. Karangasem, Kabupaten Karangasem, Bali 80811, Indonesia",https://www.google.com/maps/place/Lalapan+Bali/data=!4m7!3m6!1s0x2dd2091e2a1bc8e9:0x35cbd253e1cb0465!8m2!3d-8.4570159!4d115.602802!16s%2Fg%2F11q329021v!19sChIJ6cgbKh4J0i0RZQTL4VPSyzU?authuser=0&hl=en&rclk=1,,[],1.0934311488169098e-09,-1.0,4,10,1818.290419105035,0,1000.0,0.6931471805599453,,,
33332,Ulu Garden,-8.8166019,115.0933469,290290.53374773706,9024888.746294023,Restaurant,4.8,1977,0,"Jl. Pantai Padang-Padang, Pecatu, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",https://www.google.com/maps/place/Ulu+Garden/data=!4m7!3m6!1s0x2dd24fff5c7222b7:0x43a1b16e2fc72152!8m2!3d-8.8166019!4d115.0933469!16s%2Fg%2F11gc4qs3r_!19sChIJtyJyXP9P0i0RUiHHL26xoUM?authuser=0&hl=en&rclk=1,,[],6.381101267675684e-09,4.0,31,55,21.51767881221287,16,698.9482314021843,7.589841512182657,,,
33333,Warung Devassa,-8.4124097,115.5883021,344577.2272284896,9069828.996565975,Restaurant,3.9,545,0,"Jl. Raya Tirta Gangga, Ababi, Kec. Abang, Kabupaten Karangasem, Bali 80852, Indonesia",https://www.google.com/maps/place/Warung+Devassa/data=!4m7!3m6!1s0x2dd207ac6675953b:0x32b577c233edef24!8m2!3d-8.4124097!4d115.5883021!16s%2Fg%2F11hdvk2_s_!19sChIJO5V1ZqwH0i0RJO_tM8J3tTI?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""07:00 - 21:00""}, {""day"": ""Tuesday"", ""hours"": ""07:00 - 21:00""}, {""day"": ""Wednesday"", ""hours"": ""07:00 - 21:00""}, {""day"": ""Thursday"", ""hours"": ""07:00 - 21:00""}, {""day"": ""Friday"", ""hours"": ""07:00 - 21:00""}, {""day"": ""Saturday"", ""hours"": ""07:00 - 21:00""}, {""day"": ""Sunday"", ""hours"": ""07:00 - 21:00""}]",1.3705505612092136e-09,-1.0,7,8,27.042551145975207,5,1000.0,6.302618975744905,,,
33334,Warung Lalapan Bejo Suroboyo,-8.4472408,115.6047431,346401.42152692785,9065983.671417288,Javanese restaurant,3.8,10,0,"HJ33+4V5, Jl. Abang - Amlapura, Subagan, Kec. Karangasem, Kabupaten Karangasem, Bali 80811, Indonesia","https://www.google.com/maps/place/Warung+Lalapan+Bejo+Suroboyo/@-8.4472408,115.6047431,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd20630f9fdb085:0xde611531dd019a42!8m2!3d-8.4472408!4d115.6047431!16s%2Fg%2F11ggz84rvz?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",,"[{""day"": ""Monday"", ""hours"": ""16:00 - 00:00""}, {""day"": ""Tuesday"", ""hours"": ""16:00 - 00:00""}, {""day"": ""Wednesday"", ""hours"": ""16:00 - 00:00""}, {""day"": ""Thursday"", ""hours"": ""16:00 - 00:00""}, {""day"": ""Friday"", ""hours"": ""16:00 - 00:00""}, {""day"": ""Saturday"", ""hours"": ""16:00 - 00:00""}, {""day"": ""Sunday"", ""hours"": ""16:00 - 00:00""}]",8.631324331163181e-10,-1.0,3,6,1610.3222948416874,0,1000.0,2.3978952727983707,,,
33335,Warung pengkolan Senyum Anwar,-8.455735,115.6155796,347597.932018749,9065048.591858968,Restaurant,4.6,10,0,"GJV8+P64, Jl. Pesagi, Karangasem, Kec. Karangasem, Kabupaten Karangasem, Bali 80811, Indonesia","https://www.google.com/maps/place/Warung+pengkolan+Senyum+Anwar/@-8.455735,115.6155796,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd207d4aaeba831:0xe48a6fe357153f89!8m2!3d-8.455735!4d115.6155796!16s%2Fg%2F11c53ckh1s?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",,"[{""day"": ""Monday"", ""hours"": ""00:00 - 23:59""}, {""day"": ""Tuesday"", ""hours"": ""00:00 - 23:59""}, {""day"": ""Wednesday"", ""hours"": ""00:00 - 23:59""}, {""day"": ""Thursday"", ""hours"": ""00:00 - 23:59""}, {""day"": ""Friday"", ""hours"": ""00:00 - 23:59""}, {""day"": ""Saturday"", ""hours"": ""00:00 - 23:59""}, {""day"": ""Sunday"", ""hours"": ""00:00 - 23:59""}]",5.068135325157197e-10,-1.0,1,4,395.8273322450185,1,1000.0,2.3978952727983707,,,
33336,Chic'nCozy,-8.4517578,115.6099741,346979.17269278684,9065486.214283625,Brunch restaurant,4.5,58,0,"GJX5+8XQ, Jl. Pesagi, Subagan, Kec. Karangasem, Kabupaten Karangasem, Bali 80811, Indonesia",https://www.google.com/maps/place/Chic%27nCozy/data=!4m7!3m6!1s0x2dd207c031450f5b:0x1cf565f8e14a2407!8m2!3d-8.4517578!4d115.6099741!16s%2Fg%2F11s80979jb!19sChIJWw9FMcAH0i0RByRK4fhl9Rw?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""09:00 - 21:00""}, {""day"": ""Tuesday"", ""hours"": ""09:00 - 21:00""}, {""day"": ""Wednesday"", ""hours"": ""09:00 - 21:00""}, {""day"": ""Thursday"", ""hours"": ""09:00 - 21:00""}, {""day"": ""Friday"", ""hours"": ""09:00 - 21:00""}, {""day"": ""Saturday"", ""hours"": ""09:00 - 21:00""}, {""day"": ""Sunday"", ""hours"": ""09:00 - 21:00""}]",8.739387538122342e-10,-1.0,0,13,985.4733268968871,0,1000.0,4.07753744390572,,,
33337,Soto Babad Pak Moyo,-8.4722882,115.6139159,347421.2707974289,9063217.400569601,Soto restaurant,4.8,21,0,"GJH7+3HM, Unnamed Road, Subagan, Karangasem, Karangasem Regency, Bali 80811, Indonesia",https://www.google.com/maps/place/Soto+Babad+Pak+Moyo/data=!4m7!3m6!1s0x2dd209aa3aba71bf:0x1b90d8625ea8059a!8m2!3d-8.4722882!4d115.6139159!16s%2Fg%2F11h6sddjfc!19sChIJv3G6OqoJ0i0RmgWoXmLYkBs?authuser=0&hl=en&rclk=1,,[],6.022154917706554e-10,-1.0,3,4,10641.933028578407,0,1000.0,3.091042453358316,,,
33338,Warung Pak Agus,-8.4599378,115.6053282,346470.8707296122,9064579.796611112,Indonesian restaurant,5.0,3,0,"GJR4+348, Jl. Achmad Yani, Subagan, Kec. Karangasem, Kabupaten Karangasem, Bali 80811, Indonesia",https://www.google.com/maps/place/Warung+Pak+Agus/data=!4m7!3m6!1s0x2dd207000cf26bc1:0xeff9f322b7eeddc7!8m2!3d-8.4599378!4d115.6053282!16s%2Fg%2F11vz2605mb!19sChIJwWvyDAAH0i0Rx93utyLz-e8?authuser=0&hl=en&rclk=1,,[],1.045103855882684e-09,-1.0,5,8,1820.646290543972,0,1000.0,1.3862943611198906,,,
33339,La Grande,-8.4123552,115.5880627,344550.84328991076,9069834.928459227,Restaurant,4.1,282,0,"Ababi, Abang, Karangasem Regency, Bali 80852, Indonesia",https://www.google.com/maps/place/La+Grande/data=!4m7!3m6!1s0x2dd207b85921b4e1:0xb0474c380c19679a!8m2!3d-8.4123552!4d115.5880627!16s%2Fg%2F11fmbbs_f2!19sChIJ4bQhWbgH0i0RmmcZDDhMR7A?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""08:00 - 20:00""}, {""day"": ""Tuesday"", ""hours"": ""08:00 - 20:00""}, {""day"": ""Wednesday"", ""hours"": ""08:00 - 20:00""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 20:00""}, {""day"": ""Friday"", ""hours"": ""08:00 - 20:00""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 20:00""}, {""day"": ""Sunday"", ""hours"": ""08:00 - 20:00""}]",1.3760481106026779e-09,-1.0,7,8,27.042551145975207,5,1000.0,5.645446897643238,,,
33340,Mie Nyonyor Amlapura,-8.433457,115.612689,347270.90252952673,9067511.077002922,Noodle shop,4.6,8,0,"HJ87+J38, Jl. Kartini, Karangasem, Kec. Karangasem, Kabupaten Karangasem, Bali 80811, Indonesia","https://www.google.com/maps/place/Mie+Nyonyor+Amlapura/@-8.433457,115.612689,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd2064cfdae66e1:0xf962571d7d2a4ac7!8m2!3d-8.433457!4d115.612689!16s%2Fg%2F11ddxcxfh1?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",,"[{""day"": ""Monday"", ""hours"": ""10:00 - 18:00""}, {""day"": ""Tuesday"", ""hours"": ""10:00 - 18:00""}, {""day"": ""Wednesday"", ""hours"": ""10:00 - 18:00""}, {""day"": ""Thursday"", ""hours"": ""10:00 - 18:00""}, {""day"": ""Friday"", ""hours"": ""10:00 - 18:00""}, {""day"": ""Saturday"", ""hours"": ""10:00 - 18:00""}, {""day"": ""Sunday"", ""hours"": ""Closed""}]",3.570813704052627e-10,-1.0,1,3,25840.56367983816,0,1000.0,2.1972245773362196,,,
33341,Rumah Makan Manalagi Sate Gulai Kambing,-8.4475394,115.6129853,347309.0630172747,9065953.888172839,Satay restaurant,4.3,98,0,"HJ27+X5Q, Jl. Diponegoro, Karangasem, Kec. Karangasem, Kabupaten Karangasem, Bali 80811, Indonesia",https://www.google.com/maps/place/Rumah+Makan+Manalagi+Sate+Gulai+Kambing/data=!4m7!3m6!1s0x2dd206330e8ba06d:0xcd1d3260b667dcd2!8m2!3d-8.4475394!4d115.6129853!16s%2Fg%2F11dyxtmwr5!19sChIJbaCLDjMG0i0R0txntmAyHc0?authuser=0&hl=en&rclk=1,,"[{""day"": ""Monday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Tuesday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Wednesday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Friday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Sunday"", ""hours"": ""08:00 - 22:00""}]",9.846682922854977e-10,-1.0,3,11,2942.457030903053,0,1000.0,4.59511985013459,,,
