id,name,rating,review,price_level,category,services,address,open_hours,phone,latitude,longitude,url,cluster,source_category,source_file,source_table,rejection_reason
11402,Tiban 3 Premium Food (Restaurant),0.0,0,0,,,"4X79+W3W, Jl. Merdeka, Patam Lestari, Kec. Sekupang, Kota Batam, Kepulauan Riau 29424",[object Object],,1.1148719,103.9677088,https://www.google.com/maps/place/Tiban+3+Premium+Food/data=!4m7!3m6!1s0x31d98b9be9528f73:0x4bf2d0036fa0aabf!8m2!3d1.1148719!4d103.9677088!16s%2Fg%2F11y46_ymnx!19sChIJc49S6ZuL2TERv6qgbwPQ8ks?authuser=0&hl=en&rclk=1,0.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
11403,RM GANDEM MARAEM (Diner),0.0,0,0,,,"Tiban Btn Regency, blok G4, Tiban Lama, Kec. Sekupang, Kota Batam, Kepulauan Riau 29426",[object Object],,1.1107249,103.9762746,"https://www.google.com/maps/place/RM.GANDEM+MARAEM/@1.1107249,103.9762746,17z/data=!3m1!4b1!4m6!3m5!1s0x31d98bf2c76923e3:0x6ef5d45b7d7d898b!8m2!3d1.1107249!4d103.9762746!16s%2Fg%2F11vc080d9c?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",2.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
11404,Takoyaki Factory Tiban Center (Takoyaki restaurant),0.0,0,0,,,"4X7H+3RJ Wisata Kuliner Tiban, Tiban Indah, Kec. Sekupang, Kota Batam, Kepulauan Riau 29422",[object Object],,1.1127089,103.9795161,"https://www.google.com/maps/place/Takoyaki+Factory+Tiban+Center/@1.1127089,103.9795161,17z/data=!3m1!4b1!4m6!3m5!1s0x31d98b5560d43e49:0x7bea5e10dbdcc96!8m2!3d1.1127089!4d103.9795161!16s%2Fg%2F11j34_sn2y?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",2.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
11407,Warung buk fajar (Restaurant),0.0,0,0,,,"Prum Mekarsari Blok C No.52, Tiban Lama, Kec. Sekupang, Kota Batam, Kepulauan Riau 29424, Indonesia",[object Object],+62 812-6098-9698,1.1102771,103.976699,https://www.google.com/maps/place/Warung+buk+fajar/data=!4m7!3m6!1s0x31d98bf671de9c4b:0x4aa1e23ddb699df0!8m2!3d1.1102771!4d103.976699!16s%2Fg%2F11jj376jnb!19sChIJS5zecfaL2TER8J1p2z3ioUo?authuser=0&hl=en&rclk=1,0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
11413,Kuliner Mama Putri (Restaurant),0.0,0,0,,,"Pondok pelangi tahap 2 blok D7 No 9, Tiban Indah, Kec. Sekupang, Kota Batam, Kepulauan Riau",[object Object],0822-8406-7582,1.119004,103.9884852,https://www.google.com/maps/place/Kuliner+Mama+Putri/data=!4m7!3m6!1s0x31d98b0cc7eeea01:0xaa293591bc5af56d!8m2!3d1.119004!4d103.9884852!16s%2Fg%2F11kgvx948j!19sChIJAeruxwyL2TERbfVavJE1Kao?authuser=0&hl=en&rclk=1,2.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
11422,Warung Prasmanan Asli Ndeso (Indonesian restaurant),0.0,0,0,,,"Central Kuliner Tiban Centre, Jl. Gajah Mada No. 41, Tiban Indah, Kec. Sekupang, Kota Batam, Kepulauan Riau 29424","[{""day"": ""Sunday"", ""hours"": ""09:00 - 21:00""}, {""day"": ""Monday"", ""hours"": ""09:00 - 21:00""}, {""day"": ""Tuesday"", ""hours"": ""09:00 - 21:00""}, {""day"": ""Wednesday"", ""hours"": ""09:00 - 21:00""}, {""day"": ""Thursday"", ""hours"": ""09:00 - 21:00""}, {""day"": ""Friday"", ""hours"": ""09:00 - 21:00""}, {""day"": ""Saturday"", ""hours"": ""09:00 - 21:00""}]",0877-9101-6660,1.112441,103.978668,"https://www.google.com/maps/place/Warung+Prasmanan+Asli+Ndeso/@1.112441,103.978668,17z/data=!3m1!4b1!4m6!3m5!1s0x31d98b9223f4b049:0x4da0e247e0417a34!8m2!3d1.112441!4d103.978668!16s%2Fg%2F11bttdvf2v?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
11430,Rumah (Fast food restaurant),0.0,0,0,,,"4X6M+HJV, Tiban Lama, Sekupang, Batam City, Riau Islands, Indonesia",[object Object],,1.1114422,103.9841144,https://www.google.com/maps/place/Rumah/data=!4m7!3m6!1s0x31d98b003d929cc1:0xa79fb456801c0f85!8m2!3d1.1114422!4d103.9841144!16s%2Fg%2F11w1w0nr3v!19sChIJwZySPQCL2TERhQ8cgFa0n6c?authuser=0&hl=en&rclk=1,2.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
11432,Hokky food tiban (Restaurant),0.0,0,0,,,"4X7H+55P, Jl. Tiban I, Patam Lestari, Kec. Sekupang, Kota Batam, Kepulauan Riau 29424","[{""day"": ""Sunday"", ""hours"": ""10:00 - 21:00""}, {""day"": ""Monday"", ""hours"": ""10:00 - 21:00""}, {""day"": ""Tuesday"", ""hours"": ""10:00 - 21:00""}, {""day"": ""Wednesday"", ""hours"": ""10:00 - 21:00""}, {""day"": ""Thursday"", ""hours"": ""10:00 - 21:00""}, {""day"": ""Friday"", ""hours"": ""10:00 - 21:00""}, {""day"": ""Saturday"", ""hours"": ""10:00 - 21:00""}]",0822-8798-2572,1.1129728,103.9779687,"https://www.google.com/maps/place/Hokky+food+tiban/@1.1129728,103.9779687,17z/data=!3m1!4b1!4m6!3m5!1s0x31d98b19b349b28b:0xaaed41670e3cf6e6!8m2!3d1.1129728!4d103.9779687!16s%2Fg%2F11fk0lt30p?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",2.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
11440,Sabana Fried Chicken Tiban Lama (Fast food restaurant),0.0,0,0,,,"Disamping Masjid Al Kautsar, Ruko Sriwijaya No.1, Tiban Lama, Kec. Sekupang, Kota Batam, Kepulauan Riau 29432, Indonesia",[object Object],+62 858-3100-2798,1.1116996,103.9857996,https://www.google.com/maps/place/Sabana+Fried+Chicken+Tiban+Lama/data=!4m7!3m6!1s0x31d98b904669720f:0xf84879b62e6eb887!8m2!3d1.1116996!4d103.9857996!16s%2Fg%2F11smmgjcww!19sChIJD3JpRpCL2TERh7huLrZ5SPg?authuser=0&hl=en&rclk=1,2.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
11449,Yaman Club Sandwich (Restaurant),0.0,0,0,,,"4X7H+99Q, Tiban Indah, Sekupang, Batam City, Riau Islands 29424, Indonesia",[object Object],+62 852-6415-5252,1.1078901,103.984203,https://www.google.com/maps/place/Yaman+Club+Sandwich/data=!4m7!3m6!1s0x31d98bf33322a8bd:0x1162b39a3d3ce19b!8m2!3d1.1078901!4d103.984203!16s%2Fg%2F11w2m57xln!19sChIJvagiM_OL2TERm-E8PZqzYhE?authuser=0&hl=en&rclk=1,0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
11461,Rina toko tiban kampung (Grocery store),0.0,0,0,,,"4X6M+GMH, Tiban Lama, Sekupang, Batam City, Riau Islands, Indonesia",[object Object],,1.1112404,103.984124,https://www.google.com/maps/place/Rina+toko+tiban+kampung/data=!4m7!3m6!1s0x31d98b66921d4141:0xff8f6090b33acc13!8m2!3d1.1112404!4d103.984124!16s%2Fg%2F11vkd8mfd5!19sChIJQUEdkmaL2TERE8w6s5Bgj_8?authuser=0&hl=en&rclk=1,2.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
11466,Kuliner khas anambas (Nasi goreng restaurant),0.0,0,0,,,"4X7M+JM9, Jl. Tiban McDermott, Tiban Indah, Kec. Sekupang, Kota Batam, Kepulauan Riau",[object Object],0815-3434-1825,1.1140333,103.9842261,https://www.google.com/maps/place/Kuliner+khas+anambas/data=!4m7!3m6!1s0x31d98bfe62f5674b:0x2d18b6909864ec33!8m2!3d1.1140333!4d103.9842261!16s%2Fg%2F11h39rn9rq!19sChIJS2f1Yv6L2TERM-xkmJC2GC0?authuser=0&hl=en&rclk=1,2.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
11473,Warung Nasi Bu Titin (Javanese restaurant),0.0,0,0,,,"Pasar Tiban Centre, Blok C No. 26, JL Gajah Mada Tiban, Tiban Indah, Sekupang, Tiban Indah, Batam, Kota Batam, Kepulauan Riau 29424","[{""day"": ""Sunday"", ""hours"": ""07:00 - 20:00""}, {""day"": ""Monday"", ""hours"": ""07:00 - 20:00""}, {""day"": ""Tuesday"", ""hours"": ""07:00 - 20:00""}, {""day"": ""Wednesday"", ""hours"": ""07:00 - 20:00""}, {""day"": ""Thursday"", ""hours"": ""07:00 - 20:00""}, {""day"": ""Friday"", ""hours"": ""07:00 - 20:00""}, {""day"": ""Saturday"", ""hours"": ""07:00 - 20:00""}]",(0778) 351117,1.1132778,103.9808889,https://www.google.com/maps/place/Warung+Nasi+Bu+Titin/data=!4m7!3m6!1s0x31d98b9254c5381f:0x4b8e92fa9125103b!8m2!3d1.1132778!4d103.9808889!16s%2Fg%2F11bc7prk99!19sChIJHzjFVJKL2TEROxAlkfqSjks?authuser=0&hl=en&rclk=1,0.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
11480,Mie Aceh Pijay Tiban (Restaurant),0.0,0,0,,,"4X8G+5W5, Patam Lestari, Sekupang, Batam City, Riau Islands 29424",[object Object],,1.1154274,103.9773576,https://www.google.com/maps/place/Mie+Aceh+Pijay+Tiban/data=!4m7!3m6!1s0x31d98b11a3089d25:0xb630d5f11c116b4e!8m2!3d1.1154274!4d103.9773576!16s%2Fg%2F11trfd54zx!19sChIJJZ0IoxGL2TERTmsRHPHVMLY?authuser=0&hl=en&rclk=1,5.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
11491,Prasmanan Istimewa (Buffet restaurant),0.0,0,0,,,"Ruko Tiban Raya Blok A2 No 10, Tiban Baru, Sekupang, Batam City, Riau Islands 29424","[{""day"": ""Sunday"", ""hours"": ""09:00 - 21:00""}, {""day"": ""Monday"", ""hours"": ""09:00 - 21:00""}, {""day"": ""Tuesday"", ""hours"": ""09:00 - 21:00""}, {""day"": ""Wednesday"", ""hours"": ""09:00 - 21:00""}, {""day"": ""Thursday"", ""hours"": ""09:00 - 21:00""}, {""day"": ""Friday"", ""hours"": ""09:00 - 21:00""}, {""day"": ""Saturday"", ""hours"": ""09:00 - 21:00""}]",0819-9103-0322,1.1079118,103.9669954,https://www.google.com/maps/place/Prasmanan+Istimewa/data=!4m7!3m6!1s0x31d98bcb61d2d83b:0xed239f14ca2160e5!8m2!3d1.1079118!4d103.9669954!16s%2Fg%2F11h4ln8hsh!19sChIJO9jSYcuL2TER5WAhyhSfI-0?authuser=0&hl=en&rclk=1,2.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
11502,Mentarau Nelayan2 tiban (Restaurant),0.0,0,0,,,"4X5Q+Q68, Jl. Tiban Lestari, Tiban Lama, Kec. Sekupang, Kota Batam, Kepulauan Riau",[object Object],,1.1094099,103.9880778,"https://www.google.com/maps/place/Mentarau+Nelayan2+tiban/@1.1094099,103.9880778,17z/data=!3m1!4b1!4m6!3m5!1s0x31d98b63ee43fa3b:0x6844c5ea5f996bfe!8m2!3d1.1094099!4d103.9880778!16s%2Fg%2F11vl22zmhl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",2.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
11518,Pondok Bakso Dan Mie Ayam Mba' Darsi (Bakso restaurant),0.0,0,0,,,"4X5P+8J6, Jalan Tiban Kampung, Tiban Lama, Kec. Sekupang, Kota Batam, Kepulauan Riau 29445, Indonesia",[object Object],+62 812-7768-6337,1.1082918,103.9865312,"https://www.google.com/maps/place/Pondok+Bakso+Dan+Mie+Ayam+Mba'+Darsi/@1.1082918,103.9865312,17z/data=!3m1!4b1!4m6!3m5!1s0x31d98bf3041e9881:0xc8657a0a643bd7db!8m2!3d1.1082918!4d103.9865312!16s%2Fg%2F11btv64qry?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",2.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
11535,Omoshiroi tiban (Breakfast restaurant),0.0,0,0,,,"Jl. Tiban Bukit Asri blok i No.1, Tiban Baru, Kec. Sekupang, Kota Batam, Kepulauan Riau 29424",[object Object],,1.1070722,103.9615909,"https://www.google.com/maps/place/Omoshiroi+tiban/@1.1070722,103.9615909,17z/data=!3m1!4b1!4m6!3m5!1s0x31d98b0051a42e93:0xf8699ca481c3afe4!8m2!3d1.1070722!4d103.9615909!16s%2Fg%2F11vt594cyg?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",0.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
11541,Batagor Simpang Tiban (Indonesian restaurant),0.0,0,0,,,"Jl. Tiban Lestari, Tiban Indah, Kec. Sekupang, Kota Batam, Kepulauan Riau",[object Object],0821-7783-2026,1.1145572,103.9840793,https://www.google.com/maps/place/Batagor+Simpang+Tiban/data=!4m7!3m6!1s0x31d98b410f145d87:0x5b270ea07467004!8m2!3d1.1145572!4d103.9840793!16s%2Fg%2F11sv0w5fdq!19sChIJh10UD0GL2TERBHBGB-pwsgU?authuser=0&hl=en&rclk=1,0.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
11554,Warung Driver Tiban Family (Restaurant),0.0,0,0,,,"4X58+JP5, Patam Lestari, Sekupang, Batam City, Riau Islands",[object Object],,1.1090191,103.9668528,"https://www.google.com/maps/place/Warung+Driver+Tiban+Family/@1.1090191,103.9668528,17z/data=!3m1!4b1!4m6!3m5!1s0x31d98bb568ac4c5d:0x33ffa7e3fa5ecd50!8m2!3d1.1090191!4d103.9668528!16s%2Fg%2F11mvjv9p5l?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",-1.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
11555,HOYYA - TIBAN CENTER (Doner kebab restaurant),0.0,0,0,,,"Ruko Tiban Center, Blk. D No.03, Tiban Indah, Kec. Sekupang, Kota Batam, Kepulauan Riau 29424","[{""day"": ""Sunday"", ""hours"": ""00:00 - 22:00""}, {""day"": ""Monday"", ""hours"": ""00:00 - 22:00""}, {""day"": ""Tuesday"", ""hours"": ""00:00 - 22:00""}, {""day"": ""Wednesday"", ""hours"": ""00:00 - 22:00""}, {""day"": ""Thursday"", ""hours"": ""00:00 - 22:00""}, {""day"": ""Friday"", ""hours"": ""00:00 - 22:00""}, {""day"": ""Saturday"", ""hours"": ""00:00 - 22:00""}]",0812-6103-5707,1.113168,103.9801307,https://www.google.com/maps/place/HOYYA+-+TIBAN+CENTER/data=!4m7!3m6!1s0x31d98be0059383f9:0xd156dab86288f8b7!8m2!3d1.113168!4d103.9801307!16s%2Fg%2F11k3c_5gtp!19sChIJ-YOTBeCL2TERt_iIYrjaVtE?authuser=0&hl=en&rclk=1,2.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
11561,Batagor 02 Tiban (Brunch restaurant),0.0,0,0,,,"4X9H+F7V, Jl. Pulau Tujuh, Tiban Indah, Kec. Sekupang, Kota Batam, Kepulauan Riau",[object Object],,1.1187446,103.9781696,https://www.google.com/maps/place/Batagor+02+Tiban/data=!4m7!3m6!1s0x31d98b03ed85ec67:0xa3cbaf07db815533!8m2!3d1.1187446!4d103.9781696!16s%2Fg%2F11tdzwksbg!19sChIJZ-yF7QOL2TERM1WB2wevy6M?authuser=0&hl=en&rclk=1,-1.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
11574,Sate Madura Tiban Koperasi (Fast food restaurant),0.0,0,0,,,"4X38+C56, Jl. Tiban Koperasi, Tiban Baru, Kec. Sekupang, Kota Batam, Kepulauan Riau",[object Object],,1.1035475,103.9653979,"https://www.google.com/maps/place/Sate+Madura+Tiban+Koperasi/@1.1035475,103.9653979,17z/data=!3m1!4b1!4m6!3m5!1s0x31d98b002277d3f7:0x93025b88c686ad54!8m2!3d1.1035475!4d103.9653979!16s%2Fg%2F11w3bnhh0c?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",2.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
11584,Lapangan parkir kuliner Tiban ayu (Soup kitchen),0.0,0,0,,,"4X6J+J9J, Tiban Indah, Sekupang, Batam City, Riau Islands 29424, Indonesia",[object Object],,1.1112885,103.9809454,https://www.google.com/maps/place/Lapangan+parkir+kuliner+Tiban+ayu/data=!4m7!3m6!1s0x31d98b007d2969a1:0xd49c16f1b06a3770!8m2!3d1.1112885!4d103.9809454!16s%2Fg%2F11vx21_gfj!19sChIJoWkpfQCL2TERcDdqsPEWnNQ?authuser=0&hl=en&rclk=1,2.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
11626,CV  Golden Utama (Food products supplier),0.0,0,0,,,"Perum Tiban Ayu, Jl. Gajah Mada No.37 Blok. M1, Tiban Lama, Kec. Sekupang, Kota Batam, Kepulauan Riau 29424, Indonesia",[object Object],+62 853-7430-8654,1.1072919,103.980111,https://www.google.com/maps/place/CV.+Golden+Utama/data=!4m7!3m6!1s0x31d98b8c696afead:0x4b4ed597c339b806!8m2!3d1.1072919!4d103.980111!16s%2Fg%2F11bc7l8xg8!19sChIJrf5qaYyL2TERBrg5w5fVTks?authuser=0&hl=en&rclk=1,2.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
7713,kulineran kita,0.0,0,0,Food and beverage consultant,[],+62 852-4492-4940,[],+62 852-4492-4940,0.5137912,101.441176,https://www.google.com/maps/place/kulineran+kita/data=!4m7!3m6!1s0x2028ec94ed5af639:0xa0ee931bf0069016!8m2!3d0.5137912!4d101.441176!16s%2Fg%2F11l72_3cdn!19sChIJOfZa7ZTsKCARFpAG8BuT7qA?authuser=0&hl=en&rclk=1,4.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,out_of_batam_bounds
8186,bakso ikan Annisa,5.0,1,0,Frozen food manufacturer,,,[object Object],+62 878-9116-4005,1.7012151,106.2211275,https://www.google.com/maps/place/bakso+ikan+Annisa/data=!4m7!3m6!1s0x7e3e68fe23e40f1:0x6fa3ea3aeade857a!8m2!3d1.7012151!4d106.2211275!16s%2Fg%2F11vdw67lwg!19sChIJ8UA-4o_m4wcReoXe6jrqo28?authuser=0&hl=en&rclk=1,-1.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,out_of_batam_bounds
8778,Login cafe,4.8,9,0,Meal delivery,,,"[{""day"": ""Wednesday"", ""hours"": ""09:00 - 23:00""}, {""day"": ""Thursday"", ""hours"": ""09:00 - 23:00""}, {""day"": ""Friday"", ""hours"": ""09:00 - 23:00""}, {""day"": ""Saturday"", ""hours"": ""11:00 - 23:00""}, {""day"": ""Sunday"", ""hours"": ""09:00 - 23:30""}, {""day"": ""Monday"", ""hours"": ""09:00 - 23:00""}, {""day"": ""Tuesday"", ""hours"": ""09:00 - 23:00""}]",0812-8818-0000,-2.44565,117.8888,"https://www.google.com/maps/place/Login+cafe/@-2.44565,117.8888,4z/data=!3m1!4b1!4m6!3m5!1s0x31d973826106d5a7:0xda59b425ce4700a5!8m2!3d-2.44565!4d117.8888!16s%2Fg%2F11hdy_tfg7?authuser=0&hl=en&entry=ttu",1.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,out_of_batam_bounds
8957,Warteg Citramas,4.3,51,0,Tegal restaurant,,"Jl. Boulervard Citra Raya, Ruko Garden Boulevard S01/110, Ciakar, Kec. Panongan, Kabupaten Tangerang, Banten 15710, Indonesia",[object Object],,-6.2721185,106.5279609,https://www.google.com/maps/place/Warteg+Citramas/data=!4m7!3m6!1s0x2e4207ef1f98ad85:0xe785d470899a2108!8m2!3d-6.2721185!4d106.5279609!16s%2Fg%2F11jdpnbysb!19sChIJha2YH-8HQi4RCCGaiXDUhec?authuser=0&hl=en&rclk=1,0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,out_of_batam_bounds
9124,Beef Boss Puri Indah Mall,4.8,379,0,Restaurant,,"Puri Indah Mall, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia",[object Object],+62 821-2378-8055,-6.1887957,106.7342025,https://www.google.com/maps/place/Beef+Boss+Puri+Indah+Mall/data=!4m7!3m6!1s0x2e69f73ad2a7c5e1:0x229ca464dd9ceb3a!8m2!3d-6.1887957!4d106.7342025!16s%2Fg%2F11v5bkg8_m!19sChIJ4cWn0jr3aS4ROuuc3WSknCI?authuser=0&hl=en&rclk=1,0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,out_of_batam_bounds
9125,Hay Thien,4.5,1393,0,Hot pot restaurant,,"Jl. Puri Indah Raya A No.1, RT.1/RW.8, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia",[object Object],+62 21 58353347,-6.1850229,106.7523862,https://www.google.com/maps/place/Hay+Thien/data=!4m7!3m6!1s0x2e69f773b48bf3b1:0xd2739614f3cfffd3!8m2!3d-6.1850229!4d106.7523862!16s%2Fg%2F1tmmb8p0!19sChIJsfOLtHP3aS4R0__P8xSWc9I?authuser=0&hl=en&rclk=1,0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,out_of_batam_bounds
9126,Food Court Puri Indah Mall,4.8,1419,0,Food court,,"Blok, Jl. Puri Lkr. Luar Blok T4 No.1, RT.1/RW.2, South Kembangan, Kembangan, West Jakarta City, Jakarta 11610, Indonesia",[object Object],,-6.188876,106.7337073,https://www.google.com/maps/place/Food+Court+Puri+Indah+Mall/data=!4m7!3m6!1s0x2e69f77ac871aa45:0x8528e93aee99e14f!8m2!3d-6.188876!4d106.7337073!16s%2Fg%2F11g7y5lwph!19sChIJRapxyHr3aS4RT-GZ7jrpKIU?authuser=0&hl=en&rclk=1,0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,out_of_batam_bounds
9128,Soto Mie Puri H  Darjo (Soto Mie Puri Pak H  Darjo),4.4,1187,0,Soto restaurant,,"4X57+774, Jl. Tiban Koperasi, Tiban Baru, Kec. Sekupang, Kota Batam, Kepulauan Riau 29425, Indonesia",[object Object],+62 856-6207-584,-6.179502,106.7490019,https://www.google.com/maps/place/Soto+Mie+Puri+H.+Darjo/data=!4m7!3m6!1s0x2e69f70b9921c1ad:0xa231c217762a2970!8m2!3d-6.179502!4d106.7490019!16s%2Fg%2F1pzshfyft!19sChIJrcEhmQv3aS4RcCkqdhfCMaI?authuser=0&hl=en&rclk=1,0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,out_of_batam_bounds
9132,Sate Khas Senayan Puri Indah Mall,4.5,113,0,Indonesian restaurant,,"Puri Indah Mall Lt. 1 Unit E-101, Jl. Puri Agung No.75, RT.1/RW.2, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia",[object Object],+62 21 58352238,-6.1870694,106.7342803,https://www.google.com/maps/place/Sate+Khas+Senayan+Puri+Indah+Mall/data=!4m7!3m6!1s0x2e69f77aecb3191b:0x68549095d9f15c4a!8m2!3d-6.1870694!4d106.7342803!16s%2Fg%2F11g4hc3_z8!19sChIJGxmz7Hr3aS4RSlzx2ZWQVGg?authuser=0&hl=en&rclk=1,0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,out_of_batam_bounds
9134,Din Tai Fung - Puri Indah Mall,4.3,306,0,Chinese restaurant,,"Jl. Puri Agung No.1, RT.1/RW.2, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia",[object Object],+62 21 5823460,-6.188489,106.73436,https://www.google.com/maps/place/Din+Tai+Fung+-+Puri+Indah+Mall/data=!4m7!3m6!1s0x2e69f77ab940bf47:0x17202f3ea2eb012a!8m2!3d-6.188489!4d106.73436!16s%2Fg%2F1tkn534t!19sChIJR79AuXr3aS4RKgHroj4vIBc?authuser=0&hl=en&rclk=1,0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,out_of_batam_bounds
9140,Bakmi Agoan Puri Indah,4.2,1023,0,Noodle shop,,"Jl. Puri Indah Raya Blok A No.8 1, RT.1/RW.8, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia",[object Object],+62 21 5813377,-6.1848566,106.7529811,https://www.google.com/maps/place/Bakmi+Agoan+Puri+Indah/data=!4m7!3m6!1s0x2e69f70c1e597ed5:0xd55dde4c1c2d4275!8m2!3d-6.1848566!4d106.7529811!16s%2Fg%2F1td6jsff!19sChIJ1X5ZHgz3aS4RdUItHEzeXdU?authuser=0&hl=en&rclk=1,0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,out_of_batam_bounds
9144,Bakmi Asoi,4.3,190,0,Noodle shop,,"Ruko Pasar Puri Indah Blok I No. 40, RT.1/RW.6, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia",[object Object],+62 856-8664-910,-6.1852365,106.7538594,https://www.google.com/maps/place/Bakmi+Asoi/data=!4m7!3m6!1s0x2e69f70e96556f95:0x5fdb53d73ed20846!8m2!3d-6.1852365!4d106.7538594!16s%2Fg%2F11c0rpknrl!19sChIJlW9Vlg73aS4RRgjSPtdT218?authuser=0&hl=en&rclk=1,0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,out_of_batam_bounds
9145,Solaria PIM (Solaria - Puri Indah Mall),3.5,142,0,Restaurant,,"Puri Indah Mall, Jl. Puri Agung No.1 2, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia",[object Object],,-6.1880909,106.7345448,https://www.google.com/maps/place/Solaria+PIM/data=!4m7!3m6!1s0x2e69f70ea6def8e1:0x8372371c1888c153!8m2!3d-6.1880909!4d106.7345448!16s%2Fg%2F11cmtyx13j!19sChIJ4fjepg73aS4RU8GIGBw3coM?authuser=0&hl=en&rclk=1,0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,out_of_batam_bounds
9146,Food Avenue,4.4,1432,0,Food court,,"Jl. Puri Indah Raya Blok 02 No.3, RT.3/RW.2, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia",[object Object],+62 21 29111070,-6.1901553,106.7386809,"https://www.google.com/maps/place/Food+Avenue/@-6.1901553,106.7386809,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f76e31c93bfb:0xfbfbae8e99286615!8m2!3d-6.1901553!4d106.7386809!16s%2Fg%2F11bwn97v3z?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,out_of_batam_bounds
